"ID/EAN","NOMBRE","MARCA","PRESENTACION","ID_CATEGORIA","PRECIO"
"7792170110575","Isotonico Gatorade Manzana 1.25lt","GATORADE","Isotonico Gatorade Manzana 1.25lt","42","2750.0"
"7790314003226","Vino Tinto Clásico 750 Cc Toro","TORO","Vino Tinto Clásico 750 Cc Toro","216","3000.0"
"7790895647130","Cepita Del Valle Multifruta 200 Ml","CEPITA","Cepita Del Valle Multifruta 200 Ml","212","1150.0"
"7792170042258","Isotónica Gatorade Cool Blue Botella 500mlx1","GATORADE","Isotónica Gatorade Cool Blue Botella 500mlx1","42","2250.0"
"7790895643842","Alimento Soja + Jugo De Naranja 1 Lts Ades","ADES","Alimento Soja + Jugo De Naranja 1 Lts Ades","212","2950.0"
"7790895006104","Bebida Isotónica Frutas Tropicales 995 Ml Powerade","POWERADE","Bebida Isotónica Frutas Tropicales 995 Ml Powerade","42","2200.0"
"7793147572037","Cerveza Amstel Lager 1lt Ret","AMSTEL","Cerveza Amstel Lager 1lt Ret","38","4400.0"
"7799155000289","Saborizada Levite Naranja 1.5lt","Levite","Saborizada Levite Naranja 1.5lt","204","2750.0"
"7794450000156","Vino Tinto Nicasia Vineyard Red Blend Cabernet Franc 750 Cc","NICASIA","Vino Tinto Nicasia Vineyard Red Blend Cabernet Franc 750 Cc","216","12750.0"
"7790895640476","Saborizada Aquarius Pera 1.5lt","AQUARIUS","Saborizada Aquarius Pera 1.5lt","204","2600.0"
"7792798014958","Cerveza Andes Origen Rubia Oro 473cc 6un","ANDES","Cerveza Andes Origen Rubia Oro 473cc 6un","38","17550.0"
"7799155000432","Saborizada Levite Pera 1.5lt","Levite","Saborizada Levite Pera 1.5lt","204","2750.0"
"7791813828372","Gaseosa Pepsi Black Lata 354 Ml","PEPSI","Gaseosa Pepsi Black Lata 354 Ml","205","2100.0"
"7792410523165","Fernet Buhero 700 Ml","BUHERO","Fernet Buhero 700 Ml","36","11000.0"
"7790580129620","Jugo En Polvo De Anana 7 Gr Bc","BC","Jugo En Polvo De Anana 7 Gr Bc","211","400.0"
"7791200200781","Aperitivo Campari Bitter 750 Cc","CAMPARI","Aperitivo Campari Bitter 750 Cc","36","14200.0"
"7790314063824","Vino Toro Clasico Tinto 1lt Brk","TORO","Vino Toro Clasico Tinto 1lt Brk","216","2651.0"
"7798290580052","Jugo Listo Tutti Naranja 200cc","TUTTI","Jugo Listo Tutti Naranja 200cc","212","800.0"
"7790314005305","Vino Tinto Clásico 1125 Cc Toro","TORO","Vino Tinto Clásico 1125 Cc Toro","216","4000.0"
"7790895010088","Gaseosa Zero Pomelo 1.5 Lts Schweppes","SCHWEPPES","Gaseosa Zero Pomelo 1.5 Lts Schweppes","208","4300.0"
"7790189001129","Vino Tinto Don David Malbec 750 Cc","DON DAVID","Vino Tinto Don David Malbec 750 Cc","216","10800.0"
"7798290580113","Jugo Listo Tutti Multifruta 200cc","TUTTI","Jugo Listo Tutti Multifruta 200cc","212","800.0"
"7790895003202","Schweppes Tónica 310 Ml","SCHWEPPES","Gaseosa Schweppes Tonica 310cc","210","2300.0"
"7791813800774","Gaseosa Paso De Los Toros Tónica 269cc","PASO DE LOS TOROS","Gaseosa Paso De Los Toros Tónica 269cc","208","2050.0"
"7799155000203","Agua Con Gas Villavicencio 500 Ml","VILLAVICENCIO","Agua Con Gas Villavicencio 500 Ml","203","1900.0"
"7791813420385","Gaseosa Paso De Los Toros Pomelo Botella 500mlx1","PASO DE LOS TOROS","Gaseosa Paso De Los Toros Pomelo Botella 500mlx1","208","1950.0"
"7790895012259","Gaseosa Coca Cola Zero 1.75lt","COCA COLA","Gaseosa Coca Cola Zero 1.75lt","205","4700.0"
"7790895005312","Coca-cola Sabor Liviano 2,25 Lt","COCA COLA","Coca-cola Sabor Liviano 2,25 Lt","205","5450.0"
"7798353194721","Vino Malbec 750 Ml Perro Callejero","Mosquita Muerta","Vino Malbec 750 Ml Perro Callejero","216","9700.0"
"7792170052271","Isotonico Gatorade Manzana 750cc","GATORADE","Isotonico Gatorade Manzana 750cc","42","2600.0"
"7790189021028","Vino Tinto Elementos Malbec 750 Cc","ELEMENTOS","Vino Tinto Elementos Malbec 750 Cc","216","6700.0"
"7790580142766","Jugo En Polvo Arcor Durazno 15g","ARCOR","Jugo En Polvo Arcor Durazno 15g","211","400.0"
"7790895642029","Jugo Naranja Tentación 300 Ml Cepita Del Valle","CEPITA","Jugo Naranja Tentación 300 Ml Cepita Del Valle","212","1300.0"
"7791200200774","Vodka Skyy Inf Blood Orange 750cc","SKYY","Vodka Skyy Inf Blood Orange 750cc","37","12700.0"
"7891136057029","Aperitivo Aperol 750 Ml","APEROL","Aperitivo Aperol 750 Ml","36","14200.0"
"7790895007392","Gaseosa Pomelo Amarillo 2.25 Lts Crush","CRUSH","Gaseosa Pomelo Amarillo 2.25 Lts Crush","208","1800.0"
"7790895647017","Jugo Cepita Del Valle Manzana 1 Lt","CEPITA","Jugo Cepita Del Valle Manzana 1 Lt","212","2600.0"
"7790950135992","Beb. Hierb. Terma Citrus 1.35lt","TERMA","Beb. Hierb. Terma Citrus 1.35lt","35","2700.0"
"7792799000639","Agua Eco De Los Andes Sin Gas 1lt","ECO DE LOS ANDES","Agua Eco De Los Andes Sin Gas 1lt","202","2500.0"
"7790314063848","Vino Toro Clasico Blanco 1lt Brk","TORO","Vino Toro Clasico Blanco 1lt Brk","215","2132.0"
"7792170110704","Isotonico Gatorade Cool Blue 1.25lt","GATORADE","Isotonico Gatorade Cool Blue 1.25lt","42","2750.0"
"7791250001253","Whisky White Horse 750 Ml","WHITE HORSE","Whisky White Horse 750 Ml","46","20550.0"
"7792798002337","Cerveza Andes Origen Roja 473cc 6un","ANDES","Cerveza Andes Origen Roja 473cc 6un","38","18300.0"
"7792170052264","Isotonico Gatorade Cool Blue 750cc","GATORADE","Isotonico Gatorade Cool Blue 750cc","42","2600.0"
"7790639003451","Gaseosa Cunnington Pomelo 2.25lt","CUNNINGTON","Gaseosa Cunnington Pomelo 2.25lt","206","1990.0"
"7790415127777","Vino Familia Gascon Malbec 750 Ml Escorihuela Gascon","FAMILIA GASCON","Vino Familia Gascon Malbec 750 Ml Escorihuela Gascon","216","7800.0"
"7790895647741","Agua Mineralizada Sin Gas 600 Ml Benedictino","BENEDICTINO","Agua Benedictino S/gas 600 Ml","202","1650.0"
"7790315058201","Agua Villavicencio Pet Sin Gas 750 Ml","VILLAVICENCIO","Agua Villavicencio Pet Sin Gas 750 Ml","202","2300.0"
"7793147572273","Cerveza Imperial Ipa 473cc Sixpack","IMPERIAL","Cerveza Imperial Ipa 473cc Sixpack","38","18150.0"
"7798422620120","Energizante Pipeline Punch 473 Cc Monster","MONSTER","Energizante Pipeline Punch 473 Cc Monster","40","3200.0"
"7798422620083","Bebida Energizante Monster Energy Vr 473 Ml","MONSTER","Bebida Energizante Monster Energy Vr 473 Ml","40","3200.0"
"7790315000149","Agua Villa Del Sur Sin Gas 1.65lt","VILLA DEL SUR","Agua Villa Del Sur Sin Gas 1.65lt","202","2150.0"
"7792798015023","Cerveza Patagonia Lager Del Sur 730cc","PATAGONIA","Cerveza Patagonia Lager Del Sur 730cc","38","6400.0"
"7791540053184","Frizante Frizze Blue 1lt","FRIZZE","Frizante Frizze Blue 1lt","218","3800.0"
"7793147571870","Cerveza Imperial Lager 473cc Sixpack","IMPERIAL","Cerveza Imperial Lata 473 Cc - Six Pack","38","17150.0"
"7790895640483","Saborizada Aquarius Manzana 1.5lt","AQUARIUS","Saborizada Aquarius Manzana 1.5lt","204","2600.0"
"7790895640490","Saborizada Aquarius Pomelo 1.5lt","AQUARIUS","Saborizada Aquarius Pomelo 1.5lt","204","2600.0"
"7792410532433","Ron Havana Club Blanco 750cc","HAVANA CLUB","Ron Havana Club Blanco 750cc","37","20200.0"
"7790290001179","Fernet Branca 450 Ml","BRANCA","Fernet Branca 450 Ml","36","11445.0"
"7792798013395","Cerveza Quilmes Ipa 473cc Sixpack","QUILMES","Cerveza Quilmes Ipa 473cc Sixpack","38","14250.0"
"7793147572297","Cerveza Imperial Golden 473cc Sixpack","IMPERIAL","Cerveza Imperial Golden 473cc Sixpack","38","17150.0"
"7791813421917","Saborizada H2oh Limoneto Con Gas 1.5lt","H2O","Saborizada H2oh Limoneto Con Gas 1.5lt","204","2850.0"
"7622201717445","Jugo En Polvo Verao Manzana 7gr","VERAO","Jugo En Polvo Verao Manzana 7gr","211","249.0"
"7799155000173","Agua Sin Gas Villavicencio 500 Ml","VILLAVICENCIO","Agua Sin Gas Villavicencio 500 Ml","202","1900.0"
"7790950133288","Beb. Hierb. Terma Limon C. 1.35lt","TERMA","Beb. Hierb. Terma Limon C. 1.35lt","35","2700.0"
"7790240041460","Vino Tinto Malbece X 750 Cc Fond De Cave","FOND DE CAVE","Vino Tinto Malbece X 750 Cc Fond De Cave","216","10500.0"
"7790580141943","Jugo En Polvo Arcor Naranja Durazno X 15 Gr","ARCOR","Jugo En Polvo Arcor Naranja Durazno X 15 Gr","211","400.0"
"7791813421603","Gaseosa H2oh Citrus Botella 1,5ltx1","H2O","Gaseosa H2oh Citrus Botella 1,5ltx1","204","2850.0"
"7790895007385","Gaseosa Crush Sin Azúcar Lima-limón 2,25 Lt","CRUSH","Gaseosa Crush Sin Azúcar Lima-limón 2,25 Lt","206","1800.0"
"7790703204968","Vino Don Valentin Lacrado Tinto Clásico 750cc","DON VALENTIN","Vino Don Valentin Lacrado Tinto Clásico 750cc","216","4750.0"
"7790703205064","Vino Don Valentin Lacrado Malbec 750cc","DON VALENTIN","Vino Don Valentin Lacrado Malbec 750cc","216","4950.0"
"7792799000899","Agua Nestle Pureza Vital 500cc","NESTLE","Agua Nestle Pureza Vital 500cc","202","1750.0"
"7793147572853","Cerveza Amstel Lager 710 Ml","AMSTEL","Cerveza Amstel Lager 710 Ml","38","3650.0"
"7790950133318","Beb. Hierb. Terma Serrano 1.35lt","TERMA","Beb. Hierb. Terma Serrano 1.35lt","35","2700.0"
"7793147570927","Cerveza Warsteiner 473 Ml","WARSTEINER","Cerveza Warsteiner 473 Ml","38","3200.0"
"7790168904434","Vino Colon Cabernet Sauvignon Syrah 750 Cc","COLON","Vino Colon Cabernet Sauvignon Syrah 750 Cc","216","5000.0"
"7798074864798","Vino Portillo Cabernet Sauvignon 750 Ml","PORTILLO","Vino Portillo Cabernet Sauvignon 750 Ml","216","6900.0"
"7792798015351","Cerveza Sin Alcohol Sixpack X 473 Cc C/u Corona","CORONA","Cerveza Sin Alcohol Sixpack X 473 Cc C/u Corona","38","19200.0"
"7798422620090","Energizante Monster Green Zero 473cc","MONSTER","Energizante Monster Green Zero 473cc","40","3200.0"
"7622201717506","Jugo En Polvo Verao Anana 7gr","VERAO","Jugo En Polvo Verao Anana 7gr","211","249.0"
"7798074865191","Vino Malbec 750 Cc Killka","KILLKA","Vino Malbec 750 Cc Killka","216","9500.0"
"7790895007217","Gaseosa Coca-cola Sabor Original 1,75 Lt","COCA COLA","Gaseosa Coca-cola Sabor Original 1,75 Lt","205","4700.0"
"7790950130805","Beb. Hierb. Terma Limon C. 1.75lt","TERMA","Beb. Hierb. Terma Limon C. 1.75lt","35","3150.0"
"7790950141610","Beb. Hierb. Terma Pom.r C. 1.35lt","TERMA","Beb. Hierb. Terma Pom.r C. 1.35lt","35","2700.0"
"7790895647536","Gaseosa Coca-cola Sabor Original + Sin Azúcar 2,25 Lt","COCA COLA","Gaseosa Coca-cola Sabor Original + Sin Azúcar 2,25 Lt","205","8175.0"
"7790093521768","Vino Torrontés 750 Cc Cafayate","CAFAYATE","Vino Torrontés 750 Cc Cafayate","215","5900.0"
"7790168904502","Vino Colon Selecto Dulce Fresco Blanco 750cc","COLON","Vino Colon Selecto Dulce Fresco Blanco 750cc","215","6350.0"
"7790895641541","Cepita Del Valle Durazno Delicioso 300 Ml","CEPITA","Cepita Del Valle Durazno Delicioso 300 Ml","212","1300.0"
"7790895648441","Jugo Naranja Tentación 995 Ml Cepita Del Valle","CEPITA","Jugo Naranja Tentación 995 Ml Cepita Del Valle","212","2700.0"
"7793147570866","Cerveza Grolsch Pilsner 473cc","GROLSCH","Cerveza Grolsch Pilsner 473cc","38","3650.0"
"7790950128468","Beb. Hierb. Terma Pom.r 1.75lt","TERMA","Beb. Hierb. Terma Pom.r 1.75lt","35","3150.0"
"7790240042085","Vino Tinto Alma Mora Cabernet Sauvignon 750 Cc","ALMA MORA","Vino Tinto Alma Mora Cabernet Sauvignon 750 Cc","216","7268.0"
"7790950133257","Beb. Hierb. Terma Pom 1.35lt","TERMA","Beb. Hierb. Terma Pom 1.35lt","35","2700.0"
"7798074864910","Espumante Salentein Brut Nature 750 Ml","SALENTEIN","Espumante Salentein Brut Nature 750 Ml","39","16400.0"
"7791200200552","Vermouth Cinzano Rosso 950 Ml","CINZANO","Vermouth Cinzano Rosso 950 Ml","36","10050.0"
"7798422330340","Vino Dulce Natural X 750 Cc Finjamos Demencia","Finjamos Demencia","Vino Dulce Natural X 750 Cc Finjamos Demencia","215","6500.0"
"7790314080180","Vino Malbec Cabernet Sauvignon Estancia Mendoza","ESTANCIA MENDOZA","Vino Malbec Cabernet Sauvignon Estancia Mendoza","216","4300.0"
"7790070760821","Vino Nieto Senetiner Malbec 750ml","NIETO & SENETINER","Vino Nieto Senetiner Malbec 750ml","216","10600.0"
"7790895643767","Alimento Soja + Jugo De Frutas Tropicales 200 Ml Ades","ADES","Alimento Soja + Jugo De Frutas Tropicales 200 Ml Ades","212","1300.0"
"7799155000883","Saborizada Levite Cero Pomelo 1.5lt","Levite","Saborizada Levite Cero Pomelo 1.5lt","204","2750.0"
"7791540049590","Vino Dada Art 8 Chocolat 750cc","DADA","Vino Dada Art 8 Chocolat 750cc","216","7350.0"
"7790895647024","Cepita Del Valle Manzana 200 Ml","CEPITA","Cepita Del Valle Manzana 200 Ml","212","1150.0"
"7792799000011","Agua Eco De Los Andes Sin Gas Botella 500mlx1","ECO DE LOS ANDES","Agua Eco De Los Andes Sin Gas Botella 500mlx1","202","1950.0"
"7792799000059","Agua Eco De Los Andes Sin Gas Botella 1,5lt X1","ECO DE LOS ANDES","Agua Eco De Los Andes Sin Gas Botella 1,5lt X1","202","2700.0"
"7799155001699","Agua Saborizada Limonada X 1,5 L Levite","Levite","Agua Saborizada Limonada X 1,5 L Levite","204","2750.0"
"7797942007794","Vino Malbec Juan de Juana","JUAN DE JUANA","Vino Juan De Juana Malbec 750 Cc","216","4200.0"
"7793147571382","Cerveza Miller Genuine Draft 710cc","MILLER","Cerveza Miller Genuine Draft 710cc","38","4800.0"
"7798119220299","Energizante Speed Unlimited 269cc","ENERGY DRINK","Energizante Speed Unlimited 269cc","40","1950.0"
"7792799000035","Agua Eco De Los Andes Con Gas Botella 500mlx1","ECO DE LOS ANDES","Agua Eco De Los Andes Con Gas Botella 500mlx1","203","2050.0"
"7792798002344","Cerveza Andes Origen Negra 473cc 6un","ANDES","Cerveza Andes Origen Negra 473cc 6un","38","18300.0"
"7793147573195","Cerveza Blue Moon Belgian White 473cc","BLUE MOON","Cerveza Blue Moon Belgian White 473cc","38","4350.0"
"7791540053351","Vino Termidor  Tinto Brk","TERMIDOR","Vino Termidor  Tinto Brk","216","2200.0"
"7790580105389","Jugo Listo Arcor Mutifruta 200cc","ARCOR","Jugo Listo Arcor Mutifruta 200cc","212","750.0"
"7790240128598","Vino Tinto Las Moras Malbec 750 Cc","LAS MORAS","Vino Tinto Las Moras Malbec 750 Cc","216","5250.0"
"7798074864774","Vino Portillo Sauvignon Blanco","PORTILLO","Vino Portillo Sauvignon Blanco","215","7150.0"
"7793147570842","Cerveza Grolsch Pilsner 925cc Ret","GROLSCH","Cerveza Grolsch Pilsner 925cc Ret","38","6200.0"
"7790895648687","Bebida Isotónica Uva 500 Ml Powerade","POWERADE","Bebida Isotónica Uva 500 Ml Powerade","42","1950.0"
"7790895641237","Saborizada Aquarius Naranja 1.5lt","AQUARIUS","Saborizada Aquarius Naranja 1.5lt","204","2600.0"
"7790950133349","Beb. Hierb. Terma Cuyano C. 1.35lt","TERMA","Beb. Hierb. Terma Cuyano C. 1.35lt","35","2700.0"
"7799155001392","Saborizada Levite Pomelo Rosado 1.5lt","Levite","Saborizada Levite Pomelo Rosado 1.5lt","204","2750.0"
"7790240041880","Vino Blanco Cosecha Dulce 750 Ml Alaris","ALARIS","Vino Blanco Cosecha Dulce 750 Ml Alaris","215","5550.0"
"7790168904403","Vino Colon Malbec-bonarda 750 Cc","COLON","Vino Colon Malbec-bonarda 750 Cc","216","5000.0"
"7792798001934","Cerveza Amber Lager 473 Ml X 6u Patagonia","PATAGONIA","Cerveza Amber Lager 473 Ml X 6u Patagonia","38","27000.0"
"7790093132728","Vino Blanco Etchart Torrontés 750 Cc","ETCHART","Vino Blanco Etchart Torrontés 750 Cc","215","5300.0"
"7790093521782","Vino Cafayate Malbec 750 Ml","CAFAYATE","Vino Cafayate Malbec 750 Ml","216","5900.0"
"7790895006036","Isotonico Powerade Manzana 995cc","POWERADE","Isotonico Powerade Manzana 995cc","42","2200.0"
"7640175740047","Gin Bombay 750 Ml","BOMBAY","Gin Bombay 750 Ml","37","42950.0"
"7790240094459","Vino Trapiche Reserva Malbec 750cc","TRAPICHE","Vino Trapiche Reserva Malbec 750cc","216","11700.0"
"7790895006951","Gaseosa Crush Sin Azúcar Naranja 2.25 L","CRUSH","Gaseosa Crush Sin Azúcar Naranja 2.25 L","207","1800.0"
"7622201717414","Jugo En Polvo Verao Naranja 7gr","VERAO","Jugo En Polvo Verao Naranja 7gr","211","249.0"
"7792798010745","Cerveza Stella Artois Noire 473cc 6un","STELLA ARTOIS","Cerveza Stella Artois Noire 473cc 6un","38","21600.0"
"7790975206073","Espumante Rosé 187cc Chandon","CHANDON","Espumante Rosé 187cc Chandon","39","5260.0"
"7792931000022","Agua Mineral Glaciar Sin Gas Bajo Sodio 1.5 L","GLACIAR","Agua Mineral Glaciar Sin Gas Bajo Sodio 1.5 L","202","3050.0"
"7790314009518","Vino Toro Clasico Lacrado 750cc","TORO","Vino Toro Clasico Lacrado 750cc","216","3050.0"
"7790895641220","Saborizada Aquarius Uva 1.5lt","AQUARIUS","Saborizada Aquarius Uva 1.5lt","204","2600.0"
"7791250003202","Vodka Tropical Fruits 473 Ml Smirnoff Ice","SMIRNOFF","Vodka Tropical Fruits 473 Ml Smirnoff Ice","37","12250.0"
"7797942007107","Vino Dulce Auténtico Tardío 750 Ml Finca Natalina","FINCA NATALINA","Vino Dulce Auténtico Tardío 750 Ml Finca Natalina","215","5050.0"
"7790139002879","Fernet 1882 750 Ml","1882","Fernet 1882 750 Ml","36","10900.0"
"7794000792562","Alimento Soja + Jugo De Naranja 200 Ml Ades","ADES","Alimento Soja + Jugo De Naranja 200 Ml Ades","212","1300.0"
"7795697431345","Cerveza Miller Genuine Draft 1lt Ret","MILLER","Cerveza Miller Genuine Draft 1lt Ret","38","5850.0"
"7790895647758","Agua Mineralizada Con Gas 600 Ml Benedictino","BENEDICTINO","Soda Benedictino 600 Ml","203","1650.0"
"7790950131918","Aperitivo Dr. Lemon Con Vodka 1 L","DR LEMON","Aperitivo Dr. Lemon Con Vodka 1 L","36","4450.0"
"7790240017045","Vino Tinto Alaris Malbec 750 Cc","ALARIS","Vino Tinto Alaris Malbec 750 Cc","216","6000.0"
"7791813050582","Gaseosa 7 Up Sin Azucar 354cc","7 UP","Gaseosa 7 Up Sin Azucar 354cc","206","2100.0"
"7799155000210","Agua Villavicencio Con Gas 1.5lt","VILLAVICENCIO","Agua Villavicencio Con Gas 1.5lt","203","2850.0"
"7790895012327","Gaseosa Sprite Lima Limon Zero 1.75lt","SPRITE","Gaseosa Sprite Lima Limon Zero 1.75lt","206","4700.0"
"7790895648823","Agua De Mesa Benedictino Sin Gas 2,25 L","BENEDICTINO","Agua De Mesa Benedictino Sin Gas 2,25 L","203","2400.0"
"7790168904373","Colón Selecto Dulce Fresco Rosado 750cc","COLON","Colón Selecto Dulce Fresco Rosado 750cc","217","6350.0"
"7791540049347","Vino Los Intocables Malbec 750ml","LOS INTOCABLES","Vino Los Intocables Malbec 750ml","216","13400.0"
"7790639002423","Agua Cellier Con Gas 2lt","CELLIER","Agua Cellier Con Gas 2lt","203","1600.0"
"7790154008375","Jugo Listo Del Valle Naranja 200cc","DEL VALLE","Jugo Listo Del Valle Naranja 200cc","212","650.0"
"7791813434368","Gaseosa 7 Up Sin Azucar 500cc","7 UP","Gaseosa 7 Up Sin Azucar 500cc","206","1950.0"
"7791203003341","Vino Tinto Malbec 750 Ml La Linda","LA LINDA","Vino Tinto Malbec 750 Ml La Linda","216","11350.0"
"7793147573683","Cerveza Salta Cautiva Session Ipa 473cc","SALTA","Cerveza Salta Cautiva Session Ipa 473cc","38","2900.0"
"7793147574024","Cerveza Blue Moon Belgian White 355cc","BLUE MOON","Cerveza Blue Moon Belgian White 355cc","38","4800.0"
"7790154008344","Jugo Listo Del Valle Durazno 200cc","DEL VALLE","Jugo Listo Del Valle Durazno 200cc","212","650.0"
"7793147573492","Cerveza Miller 330 Cc","MILLER","Cerveza Miller 330 Cc","38","3550.0"
"7792931000015","Agua Baja En Sodio Glaciar 500 Cc","GLACIAR","Agua Baja En Sodio Glaciar 500 Cc","202","2100.0"
"7799155000982","Agua Saborizada Villa Del Sur Levite Pomelo Sin Gas 500 Ml","Levite","Agua Saborizada Villa Del Sur Levite Pomelo Sin Gas 500 Ml","204","2050.0"
"7790895651038","Duopack Gaseosa Zero 2.25lt Coca Cola","COCA COLA","Duopack Gaseosa Zero 2.25lt Coca Cola","205","9050.0"
"7802107000876","Cerveza Kunstmann Ipa Session 470cc","KUNSTMANN","Cerveza Kunstmann Ipa Session 470cc","38","4200.0"
"7792319972248","Vino Rosado 750 Cc Cosecha Tardia","NORTON","Vino Rosado 750 Cc Cosecha Tardia","217","6100.0"
"7792170110551","Isotonico Gatorade Naranja 1.25lt","GATORADE","Isotonico Gatorade Naranja 1.25lt","42","2750.0"
"7790290008192","Vermouth Carpano Rosso 950 Ml","CARPANO","Vermouth Carpano Rosso 950 Ml","36","10600.0"
"7792170042012","Isotónica Gatorade Naranja Botella 500mlx1","GATORADE","Isotónica Gatorade Naranja Botella 500mlx1","42","2250.0"
