codigo_interno,nombre_producto,precio_producto,url_imagen
323209,cera depilatoria emal diaman a la miel 200grs,"7.090,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/0/a/0/0a079746ba313a1b66846b8dd806e616
683531,cera depilatoria depimiel natural en lata 200grs,"8.190,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/7/1/f/71fd546d89f7db4c196a0c6bd92e1d18
238458,tintura issue keratina tono 4 castaño 1uni,"4.990,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/f/1/1/f1105382c457d816067ce18b4de56291
315456,kit tintura excellence creme tono 7 rubio 1uni,"15.691,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/8/8/9/88938f186fcfd05d8597acc46dc9fbb1
321854,crema facial nivea nutritiva 7 en 1 100cm3,"5.590,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/b/3/3/b33643fcf2819abb0914b4485806508d
152078,after shave nivea men protect care bálsamo 100cm3,"14.990,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/b/6/b/b6bed03e020caae62c40260698aaceab
304300,acondicionador baby dove humectación enriquecida 200cm3,"6.869,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/2/4/0/240a2d518a4a7970ee0b17134c0171f6
259698,toallitas femeninas primer precio nocturna 8uni,"1.890,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/a/d/a/ada88053088bf8bd723b78573ee36860
303311,jabón de tocador dove karité y vainilla 90grs,"2.519,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/a/2/9/a29c77bfee7dd12d1713375b4ce5d023
167015,apósitos post parto doncella descartables 10uni,"2.600,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/e/a/9/ea99bc2b47eb5bdc86fa8a3e41603500
230117,preservativos tulipan clásico 6uni,"5.990,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/5/f/3/5f3f28e6c1bb65988ee8a89389b7ab12
304690,talco para el cuerpo algabo suave 180grs,"2.999,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/b/8/f/b8f225ffee4c6e7470c4ef314a70f867
306626,crema corporal hinds rosa plus para piel seca 350cm3,"7.349,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/b/9/d/b9dac4a9953155a207556dad8c526b95
309304,máscara de tratamiento dove regeneración extrema ultra cuidado 300grs,"9.290,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/1/8/0/180bbb0a0624410020a1a99131eeb9c7
317385,tintura en shampoo issue express castaño claro 1uni,"4.349,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/e/6/f/e6f2580ea7d70fcf54e937b58fd08e58
311694,tintura en shampoo issue express negro 1uni,"4.449,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/f/0/7/f07e744b59b1518da55c54df94084352
238470,tintura issue keratina tono 8.1 rubio claro ceniza 1uni,"4.990,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/f/9/5/f957dae9850e4fbcb6a68f5e03ca2a8b
308143,kit tintura excellence creme tono 7.11 rubio ceniza profundo 1uni,"15.691,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/d/8/2/d82c21f491157d3bd69f92474bdf1b3c
306084,afeitadora descartable bic comfort 2 sensitive 5x4 5uni,"4.249,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/0/e/e/0ee9e81d09b38c5a1ab1f86ad566e8b6
305331,protector labial sanacutis con manteca de cacao y pantalla solar 1uni,"5.149,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/1/9/0/19069741e496ce8a4e04e3ef409c6106
304998,afeitadora descartable bic comfort3 normal 4x3 4uni,"5.490,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/6/4/4/6441e9fff3956148f703a2ece483b9b1
307539,acondicionador sedal crema balance 340cm3,"5.450,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/5/e/9/5e93f954846aa2eb0b337dbf174ffaa9
308154,acondicionador elvive reparación total extreme 400cm3,"7.074,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/d/0/0/d0013aed06537e0cc50977b4de123286
305875,toallitas húmedas para bebé huggies triple protección 48uni,"3.990,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/2/8/2/282faf7c3b391ce7b59ab4b8237a5a75
317734,óleo calcáreo para bebé estrella sin fragancia  950cm3,"13.100,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/5/a/7/5a7f4ee89ac9f5d5172a0511b6de3ecf
308152,shampoo elvive reparación total extreme 400cm3,"7.074,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/a/7/1/a711eb4385c008c4f13a3fc4b5acff2e
129465,esponja de baño primer precio anatomica 1uni,"990,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/a/6/0/a60a5eccc96ceb03edbb612d2354ed28
308620,toallitas femeninas calipso normal con alas 16uni,"2.200,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/f/6/0/f60d7e5bcf07f8666285cab93fc72e83
312546,tintura leau vive castaño 4 1uni,"2.890,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/c/0/c/c0c54554fedce430d5cb950ba47e72c8
163887,apósitos para adulto nonisec incontinencia leve 10uni,"3.149,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/8/6/1/8614a103ce60d2f48ce42856a08eca30
310939,pañales babysec ultrasoft p 12uni,"4.449,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/e/1/2/e126d0168062a07f48bab671713a2b09
308130,kit tintura excellence creme tono 8 rubio claro 1uni,"15.691,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/3/6/e/36e895128a6fac237652fa60a1839977
129466,esponja de baño primer precio body masaje 1uni,"1.979,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/6/8/0/680d2dc50a8b09b581d041bf3948a282
308024,acondicionador elvive hialurónico pure 750cm3,"11.610,60",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/a/f/9/af99f37eb7529940bd7a409c7b3a0dd3
323093,shampoo elvive glycolic cristal brillo anti-residuos 400cm3,"8.070,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/e/9/1/e91ae32d06f884c8855031d27dd49b4a
322160,set kevin edt 60 ml + deo 150 ml 1uni,"29.990,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/0/5/1/051a81f7ebb22c8f2b4728fbac6dbbfc
452733,fragancia paulvic gentleman eau de parfum 60cm3,"14.290,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/3/d/5/3d5fce5f6be9ae43c6ed95fcaa9fef49
303939,fragancia ciel crystal 50cm3,"22.349,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/a/5/8/a58612be0c858505aba1c1eb06bc5dff
305591,óleo calcáreo estrella baby sin fragancia 500cm3,"8.049,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/0/9/c/09cc41abe0ca2261cd70309addfc7b2f
238459,tintura issue keratina tono 5 castaño claro 1uni,"4.990,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/8/5/3/85375a055f47414fb571676cb9456e1c
220968,desodorante antitranspirante dove men care invisible dry aerosol 150cm3,"3.990,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/a/a/1/aa1b8bf01fc1d0d7e7b5838d000d6780
307230,cepillo de dientes colgate super flexi 2uni,"3.450,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/b/6/7/b67c218217fb381b0ea3d7f3b64a3c3a
319420,repuesto para afeitar gillette mach3 regular 4uni,"20.150,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/6/e/5/6e59ef00fae74f9fe8cf937ab0583559
311746,gel fijador cabello lord cheseline extra 280grs,"6.641,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/f/3/d/f3d2f90481a9658912a83459bb4b0355
321626,máscara tratamiento capilar dove uv repair & glow + ferúlico 250grs,"10.990,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/7/e/d/7ed8e6147e28ed80c77eb3270b66fdf7
318516,serum + óleo sedal toque de seda 60cm3,"9.699,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/c/9/a/c9aeecd1beb4672222150998420ca702
156351,apósitos post parto huggies mamá  10uni,"4.490,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/2/0/d/20d961c7688e8b02d238732082fba325
238374,talco para el cuerpo algabo floral doypack 200grs,"2.219,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/2/d/a/2da1c5416602429f6f9340ed8ddc70ef
311261,crema corporal nivea soft milk cuidado completo 250cm3,"7.750,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/5/6/5/5659b229dfea8e092d4d3a47e69d855f
307865,jabón líquido dove cuidado reconfortante 220cm3,"2.990,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/0/4/1/041983533b9ecdc77f04ab5f1db72334
312188,tratamiento capilar issue extra reparación 25cm3,"1.190,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/f/1/5/f15bcf83a4dfa10b6007cf980387bde2
129467,esponja de baño primer precio infantil 1uni,"1.229,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/6/f/1/6f12488d666a44776c9a1dbb52c5dbbb
308635,toallitas femeninas nosotras nocturna suave 16uni,"3.594,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/a/5/0/a50730826b4af8118b47c7d80507a6d1
307954,crema corporal neutrogena hidrata y repara piel seca 400cm3,"9.159,20",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/a/6/4/a64e83cb861fadcacc71a39125e11ee1
312549,tintura leau vive rubio claro 8 1uni,"2.890,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/4/2/7/427f2bd2b2083824ba035f50496fb680
238456,tintura issue keratina tono 3 castaño oscuro 1uni,"4.990,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/4/0/f/40f9f38f15cec588eef2a0c1cf59022f
240113,polvo decolorante issue 70grs,"3.549,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/a/3/c/a3cad5e3c8f0248397a1753b6b7d80cd
323091,acondicionador elvive glycolic cristal brillo cristalino 400cm3,"8.070,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/d/c/a/dca5104e56ea4cd225ae0a30e329990c
318570,toallitas húmedas para bebé huggies limpieza diaria 112uni,"9.390,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/5/1/4/514c11cf8c2d22af7fab868e329c36b2
321327,protector solar uv defender aqua fusion loreal fps 50 + 50cm3,"34.990,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/9/8/1/981b996851ce1b7e85bc0811daf25a61
307673,enjuague bucal colgate plax ice infinity 180cm3,"3.590,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/8/2/9/829acc560184d441f49b2849ac016218
163774,toallitas desmaquillantes neutrógena piel sensible 25uni,"6.759,20",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/b/5/5/b551e60e67d02e52e67d11d9cc6e78a7
310863,shampoo pantene pro-v miracle volumen 400cm3,"10.200,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/d/3/4/d34e606b1ec6d6fe88be58ef7d83f5b6
305799,protectores para incontinencia plenitud antibacterial leve 14uni,"3.290,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/e/7/8/e7852346d349d89899e0065863b2e10a
310822,gel roby fijación normal 150grs,"2.790,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/6/d/d/6dddb57f5322d4501fed6b2183e57b0f
312579,pañales pampers baby-dry hipoalergénico m 26uni,"10.914,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/d/d/3/dd3a233cfe6b0433e95c93a83ebab508
307370,pañales huggies supreme care p 30uni,"17.578,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/5/d/2/5d20104b97c70af0ad2ce849931e96a0
307454,acondicionador elvive óleo extraordinario 400cm3,"7.074,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/e/c/d/ecda9c3b1405ea7cf767fb5b36c56fa4
242466,afeitadora descartable gillette prestobarba3 cool 2uni,"8.290,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/4/7/1/4719beea2eb3fafb93c5d20f5a490e7e
314640,afeitadora descartable gillette prestobarba ultragrip 10uni,"14.612,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/0/2/2/022526df059c210e8081ffd98c9f5edf
308121,toallitas femeninas siempre libre especial suave con alas 8uni,"2.000,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/0/f/4/0f4dc499c19f5346a849e2d530cc6c48
308140,kit tintura excellence creme tono 6.34 chocolate 1uni,"15.691,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/6/4/d/64dd7a129e6b73dd301321cfb873687f
315458,kit tintura excellence creme tono 4 castaño 1uni,"15.691,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/4/0/b/40b06484d06134ba0e63b46713c60da6
315459,kit tintura excellence creme tono 6 rubio oscuro 1uni,"15.691,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/8/9/5/89550b8c9237c50b6b34ca1d144ea733
186620,aceite para bebé johnson's puro 200cm3,"6.249,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/7/2/7/7270275cd91991197bf0406ce76ae3b0
311267,jabón de tocador nivea creme care x3 375grs,"5.290,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/4/8/b/48b73022bccc78235e3d628f24a2cb72
245023,pasta dental colgate total whitening 90grs,"3.509,40",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/a/3/a/a3ad64ce7621704e7d11548fe9e6bc85
319271,crema depilatoria veet kit facial piel normal 2uni,"12.449,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/1/3/4/134ec0c92b1ed952a1e2899b1c42ef03
191243,protectores diarios primer precio pocket 40uni,"3.090,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/a/5/a/a5a9d0f280928f10f5b3bfcf5516225e
121714,afeitadora descartable bic comfort 3 normal 2uni,"3.690,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/f/f/1/ff1c03e27aed8c943deb322e49979207
197667,afeitadora descartable gillette venus simply3 4uni,"12.990,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/e/1/9/e198e34d648cf17131e4e2f073cea57a
317267,pañales huggies talle m 44uni,"11.990,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/3/f/3/3f342e6c5504a43f7b25399c93902d64
310674,pañales babysec premium soft xg 32uni,"15.990,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/e/8/b/e8b78a8d446e09514b33c60e891ae756
307799,pañales pampers baby-dry hipoalergénico xxg 34uni,"21.330,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/c/8/e/c8e6e3b46cd5e9a5bc5a3a970c96a5d6
152147,after shave nivea men sensitive bálsamo 100cm3,"14.990,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/5/0/b/50b0abef488de4d22753548d016eb63e
303758,tintura spray loreal magic retouch castaño claro 1uni,"19.590,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/e/0/7/e07c78977f83d63428d96f549e01149a
314639,afeitadora descartable gillette prestobarba ultragrip 2 3uni,"5.159,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/e/d/f/edf8a277c585df0466f3a5f69b733451
321838,óleo capilar nutritivo pantene  95cm3,"19.678,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/8/8/e/88edc94e59f9a42283ad9a115ec48baa
196771,desodorante antitranspirante axe apollo aerosol 152cm3,"4.590,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/8/3/0/830436eaa610f651aa6ec5938298a626
303312,toallitas femeninas primer precio con gel tanga 8uni,"1.590,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/6/4/d/64d39a6988206e2830a6df9da7224e80
317733,hisopos estrella zipper 125uni,"3.690,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/3/0/e/30e0d6cf775f1b2176a2782cb964c46a
321696,esponja de baño cooperativa vegetal con cordón 1uni,"4.249,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/f/2/7/f27520bca253b34e133497a39f3dcf67
308259,acondicionador plusbelle esencia hidratación intensa 970cm3,"3.990,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/2/7/4/2743411cfbb9f168ec5da1378ce96f6e
316249,toallitas húmedas para bebé babysec ultra fresh 50uni,"4.189,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/e/1/b/e1bf59f015ccaeca2743fd53dc2ec996
303306,jabón líquido corporal dove humectación enriquecida repuesto 180cm3,"4.390,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/e/5/4/e54e75d2d250cbfa1fe9f1c2c1f58e36
317737,paños desmaquillantes de algodón estrella 40uni,"4.049,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/b/d/c/bdc0758dd3e83db5f08f6331aa3e5655
308007,acondicionador elvive colorvive 400cm3,"7.074,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/d/9/e/d9ec8025cdcb6c5f0d512ee6b88a029a
312497,crema para peinar fructis hair food manteca de cacao  250cm3,"9.690,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/d/1/2/d1237bd51c80ce0d8bbe6f5bd9214edf
310825,spray fijador roby extra fuerte 127grs,"5.749,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/a/4/1/a41f48c8d82510a82202fe744ba02b73
312164,jabón líquido lux botanicals jazmín doypack 220cm3,"2.744,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/0/3/b/03b77ca16d85bae419b9c8be3c6d619e
307543,acondicionador sedal colágeno y vitamina c 340cm3,"5.450,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/a/2/f/a2fb91e78d6b4ec19f7003bd6b20cef9
304176,hebillas cooperativa tic tac 4uni,"1.449,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/a/0/e/a0e6c9defab194a337085221089b9104
238455,tintura issue keratina tono 1 negro 1uni,"4.990,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/6/f/c/6fc938ddc9f22a0ce8d414baa622d4ef
238467,tintura issue keratina tono 5.13 castaño claro chocolate 1uni,"4.990,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/d/d/6/dd6f7c5c52d23850d48b8afedf34e044
173535,cepillo de dientes colgate triple acción 2x1 2uni,"5.090,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/3/b/3/3b327e4167e1a6fcaf1325c170d006d8
312577,pañales pampers baby-dry hipoalergénico xg 18uni,"10.914,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/9/4/3/943bd052fcc69c18236cb2244c2186d7
307936,pañales pampers baby dry rn 36uni,"13.636,20",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/9/c/b/9cb013b41fdc591ff36e87b28ec460c5
308138,kit tintura excellence creme tono 6.1 rubio oscuro cenizo 1uni,"15.691,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/5/5/a/55ab8037efc9c22ab345b71a4035f4b8
310672,pañales babysec premium soft m 48uni,"15.990,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/8/2/7/8279b854ceae3985db41995986e638e3
280077,pañales para adulto disadul con gel extra grande 20uni,"23.946,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/9/f/f/9ff8c070e3c04fb834063b7f89afec87
305962,toallitas femeninas kotex esencial con alas 16uni,"4.500,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/7/7/6/776ce2f5caceb47536017331c6c980f8
182289,toallitas húmedas q-soft para adultos 40uni,"6.300,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/0/1/2/01234227a39ee6705e281eacad324847
308113,protectores diarios carefree protección largos 60uni,"10.149,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/7/7/e/77e8c6a7f4179d7f977f5c1008d66125
308244,acondicionador pantene detox 400cm3,"10.200,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/4/4/3/4438019b164ec5ea4c5f645fd5191469
317326,acondicionador para niños johnson's gotas de brillo 200cm3,"5.249,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/3/9/4/394dd999a20f76d2c19f54d42d27b115
309983,shampoo para niños johnson's gotas de brillo 200cm3,"5.769,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/a/1/2/a12ebb6b3abde531106c487c453f4661
305061,pasta dental oral-b extra blancura 70grs,"2.153,40",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/9/1/0/910dfda59832898c9809e630d13acfce
305213,afeitadora descartable bic comfort 3 sensitive 1uni,"2.190,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/a/3/7/a37c876c0d8124d8fb4c4cf01086b874
197652,repuesto para afeitar venus original essential care 2uni,"10.350,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/d/a/b/dabfd57198bf6a93eab03f57b2f5a6c4
264810,gel algabo efecto húmedo amarillo 150grs,"2.590,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/a/2/2/a22e5e58fbc6d357cd6de1f91b531457
303729,algodón ejemplar clásico 65grs,"1.300,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/d/d/d/dddd57c73476e6fc09f32f928008c6e0
307186,tratamiento capilar pantene colágeno sellador de puntas 90cm3,"8.251,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/a/9/e/a9ef08d9cf5a62e141cf8a6f5142bd66
305933,toallitas femeninas kotex normal con alas 16uni,"5.949,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/d/a/2/da266fbc2b2fd952e4ce5a891f6ee3dc
322169,neceser flower rose edt 50ml + deo 123ml  1uni,"27.900,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/d/6/4/d64b34d9f5a0bae7270075d900eb1ba9
322165,set ciel magic edp 50ml + deo 123ml 1uni,"32.990,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/f/8/b/f8bbf50e8cab439e17906dcf7cbd505b
244225,fragancia flower rose teen 250cm3,"11.990,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/8/4/7/847d5dd12e50d410d5422aeb9b76ea80
305167,colonia ciel magic 250cm3,"12.490,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/6/b/f/6bfd31bb9499f2b1bcce01279013be1f
152472,perfume flower rose 40cm3,"12.290,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/b/8/4/b845f8ce316b6b96f5cc6ffff1c3b4e7
313184,shampoo dove bond intense repair 400cm3,"6.990,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/e/8/8/e887abb1c08bc6b41db478b3edeedf82
307946,toallitas femeninas always xtra doble protección seca 16uni,"4.374,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/f/b/b/fbbccef180fa8bf81fedab99dbbdcdef
305876,toallitas húmedas para bebé huggies triple protección 96uni,"8.175,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/8/7/e/87ecc32e08ca7aacfd8f46da23be3bc2
307563,shampoo sedal crema balance 340cm3,"5.450,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/8/a/e/8aef357b0d5904c7b094f50d8bcf08e8
307455,shampoo elvive óleo extraordinario 400cm3,"7.074,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/7/6/e/76efa7556506e2137d45394cae15ffcd
311128,acondicionador elvive óleo extraordinario rizos definidos 400cm3,"7.074,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/1/3/1/131427d65f771b43729e840c79d2347a
318314,mascarilla capilar elvive dream liso 300cm3,"7.751,40",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/8/9/e/89e9bb061b5a92d6e97e4b2ff20987aa
309302,máscara tratamiento capilar dove óleo nutrición 300grs,"9.290,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/3/4/b/34bbb3025e49d26d4bd7438b576ea66a
307841,tampones nosotras super confianza-v 8uni,"1.974,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/d/9/4/d94763f5d22a05b39fb2a0a194b81e45
303571,cepillo de dientes colgate extra clean 3x2 media 3uni,"4.290,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/6/8/a/68ac086ce8e0515c58d8c099f538de7e
309376,toallitas femeninas always nocturnas suave con alas 16uni,"4.648,20",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/a/6/9/a69aeaa51324e9f3b7388e62a9c02739
254390,cepillo de dientes gum classic suave 411 1uni,"7.149,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/b/a/a/baa8c76ada804bd551898333f6bf154f
315457,kit tintura excellence creme tono 120 rubio ultra claro natural 1uni,"15.691,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/c/8/3/c83da04201a977b869816e9770151a4c
307568,shampoo sedal colágeno y vit c 340cm3,"5.450,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/3/9/f/39f886cb0001a9324867bcde31fdb86f
252408,repuesto para afeitar gillette venus skin protect 2uni,"10.779,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/d/b/9/db96ac5d4081b928d90f010dda8001a1
311963,pañales huggies classic p 30uni,"12.490,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/d/8/c/d8c2842dab1fd5f95d6ad05589a857ec
311965,pañales huggies flexi comfort rn0 34uni,"15.890,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/d/7/5/d75417818dc2b7748831f170ac720498
309747,pañales babysec ultrasoft m 48uni,"16.490,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/a/2/4/a244cf10bdc00e0e2873448f02b1ada2
307562,shampoo sedal ceramidas botella 340cm3,"5.450,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/7/5/f/75fc439910d4e5b92ecefe9a498dd350
311264,crema corporal nivea hidratación express cuidado completo 250cm3,"7.750,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/7/f/5/7f5a8584f5c32a9dfb8039539a98436e
313185,máscara de tratamiento dove bond intense repair 250grs,"10.990,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/a/a/f/aafec3842d865e74ae0158dcad9a20ec
305846,jabón de glicerina primer precio x3 270grs,"2.860,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/9/0/c/90c92b4ebe70894975dd5b64ba24bd54
307538,acondicionador sedal ceramidas botella 340cm3,"5.450,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/c/e/e/ceef3a5e50a601a2a7c52df4322ab935
303793,pasta dental sensodyne blanqueador extra fresh 90grs,"6.990,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/1/f/a/1fa0d1d9f44c91b61480939ef667da02
308634,toallitas femeninas nosotras nocturna suave 8uni,"2.100,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/6/1/e/61ee4573d57a92f4d999f653cc740941
195942,after shave chester ice loción 100cm3,"11.990,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/2/3/a/23a560c18ea9737b133e2e97998fc548
306007,crema corporal neutrogena body care hidrata y suaviza 200cm3,"5.192,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/1/8/c/18c7e3a8cca3ba11af885f8a66e9c306
312523,óleo calcáreo para bebé con avena doncella  500cm3,"6.990,00",https://www.lacoopeencasa.coop/media/lcec/publico/articulos/3/b/3/3b3a4982054f3c4848d54c3db92b5756
