ean,codigo_interno_coope
7793253003272,280803
7793253098766,141463
7793253003050,280928
7793253099060,163462
7793253003289,280805
7793253003296,280806
7793253098803,141460
7793253098711,166058
7793253003241,279929
7793253401030,225820
7793253001186,239347
7793253004774,284918
7798279510544,282125
7791130002240,244630
7501058753441,193457
7793253003258,279931
7793253003265,279711
7793253001162,239346
7702626214832,265337
7891035040276,271342
7791130001762,231066
7791130002271,244629
7793253003425,282595
7793253002565,266623
7891150000971,294328
7791290793682,294337
7791290793583,294329
7506195143834,277602
7791290793675,294338
7791290793576,294331
7798131250038,436547
7506195143858,284985
7791905000921,311884
7790520006479,265541
7790520992574,286405
7791130681391,244506
7793253005283,287313
7791130681421,246809
7791130681438,246810
7791905004400,311873
7790520010285,245467
7793253300081,117528
7790520010292,245468
7790520014863,253809
7793253002534,254413
7790520024510,271436
7790520020819,260179
7790520010506,239060
7790520992710,280918
7793253002527,254412
7791130003582,265340
7791130001687,231075
7793350000907,266853
7793350000402,178938
7793350102304,266627
7793350000891,178937
77958945,927910
7793350992950,162412
77958952,927929
7793350000433,178940
7790520995650,282755
7790520995605,282554
7790613071544,269428
7790613071537,269427
7790613071087,128609
7790520993090,290617
7790613071100,696434
7790613071520,269426
7790613000254,226856
7793253003548,281705
7791130683524,244477
7793253003500,281704
7791130683791,244494
7790520995667,282556
7793253003456,282602
7798184581332,276064
7790520024954,278081
7793253000905,234012
7793253003944,312732
7793253003951,282611
7791130683777,244489
7791130683784,244492
7793253004705,284923
7791130683678,244483
7793253003470,282603
7790520024947,278425
7793253003524,281708
7793253003463,282607
7791130683852,244498
7790520993045,285972
7790520993045,285972
7791290793361,292987
7798184581738,282885
7798184581554,276067
7791130683876,244500
7791130683685,244485
7798131250212,279992
7798184581097,276066
7791130683531,244479
7791130683869,244499
7791130962193,284835
7791130962254,284837
7791130962230,294025
7791290792777,291578
7791290792753,291577
7790520028709,308961
7791290792760,291581
7790520028723,308963
7791290792784,291580
7791290795471,309289
7791290795464,309288
7790250054962,312656
7790250054344,311462
7793344000456,303400
7793344904990,171787
7790250026105,308826
7791828000046,313120
7791828000657,696750
7791070000078,269955
7793344901036,104878
7793344009206,274000
7791828900377,313119
7793344009305,280875
7790250056980,240701
7793344009237,280053
7793344902057,805688
7790250023845,308823
7791828000428,313118
7793344009633,278117
7791828000442,313116
8445290057433,289674
8445290584984,299565
8445290068705,289678
8445290070647,289682
8445290585004,299566
7797453972291,277740
7797453972345,277743
7797453972406,277739
7797453000406,159405
7797453000413,185888
7797453000543,198273
7797453000550,185889
7791416066836,274128
7791416001318,130730
7797453972390,277745
7797453973090,287826
7797453971751,216528
7791416078518,280963
8445290926722,309684
7797453001564,264591
7797453001571,264592
7891000115695,274086
7797453001526,264587
7797453972499,281513
7797453971843,273621
7797453971799,273630
7791416065648,175403
7797453971836,273622
7791416001257,134479
7797453972505,285695
7791416960127,280948
7797453971706,216524
7797453971881,273623
7791293047508,306697
7791293050355,309293
7791293047515,306701
7500435202732,307965
7791293045948,307539
7509552876482,308023
7791293047522,306699
7500435230018,308240
7791293049755,309423
7509552791280,307454
7509552902341,308004
7509552922233,309655
7790740000363,306662
7509552902358,308003
7791293047072,306689
7500435229814,308244
7791293046433,307542
7791293046464,307543
7790740000318,306656
7791293045931,307538
7790740000349,306660
7791293050423,309299
7509552791457,307453
7798140257745,308175
7790740000486,306930
7791293047492,306704
7501006721317,158009
7509552902891,308007
7791293047058,306692
7791293045955,307583
7509552874099,307330
7791293045856,307532
7509552903416,312775
7509552902440,308154
7509552903423,308006
7509552920871,309654
7791293049762,309424
7509552876536,308162
7791293046013,307549
7500435106412,259309
7509552840353,306490
7791293046013,307549
7509552920871,309654
7509552903423,308006
7791293045863,307533
7509552816204,307163
7509552874068,307328
7791293047577,306713
7500435147569,304924
7798140257752,308174
7509552902433,308155
7790740001421,308259
7792640007718,310206
7509552902365,308002
7791293045979,307541
7792640001167,399256
7509552876420,308022
7500435147507,304919
7509552790160,307012
7791293046440,311767
7500435230117,307969
7792640008111,298242
7790740000325,306658
7791293027876,232197
7500435147583,305015
7790740608217,305765
7791293045962,307540
7791293045986,307546
7509552874129,307332
7791293045993,307547
7509552844405,307961
7798140256755,307252
7791293050447,309921
7509552902471,308157
7798140256731,307245
7509552876550,308024
7791293046020,307584
7798140256656,307244
7798140256793,307250
7500435106382,259303
7791293050379,309295
7798140256670,307251
7798140256779,307243
190679000118,304125
7509552836554,306492
7509552877106,307334
7790740608231,317650
7791293045887,307534
7792640000313,365092
7792640004496,310205
7793008017738,312195
7509552902860,308008
7798140256717,307253
7501006721294,158008
7798140257769,308173
7791293050577,309899
7791293050553,309897
7791293050546,309896
7891150087453,315875
7509552923162,309657
7791274196430,264810
7500435191548,307187
7509552902525,308158
7509552920956,309681
7509552902884,308027
7509552923179,309658
7791293048659,309304
7791293048642,309302
7791293048635,309301
7791293049793,309735
7509552874204,307326
7791293050492,310317
7509552902464,308159
7791293049809,309734
7791293049014,309305
7509552902822,308613
4005900399953,303782
7791293049021,309306
7509552836592,304542
7792640000368,339768
7792640001914,304146
7793008017394,310685
7509552874006,309679
7509552876437,308028
7792640001822,215761
7793008017387,310684
7793008017370,310683
7793008017455,312188
7793008017462,312191
7793008017479,312192
7793008017486,312189
7793008017493,312190
7791293047102,306698
7500435202695,307964
7500435229821,308237
7500435019880,304390
7791293045733,307562
7500435202671,307962
7791293047164,306702
7500435159210,305832
7791293045740,307563
7791293050324,309296
7509552902112,308012
7509552902327,308011
7790740000288,306654
7790740000233,306648
7791293045542,307309
7791293045665,307557
7791293045757,307585
7791293050386,309300
7791293050393,309895
7798140257714,308178
7509552859126,307455
7791293046372,307567
190679000088,304122
7509552903461,308015
7791293049731,309428
7798140257721,308177
7509552902419,308152
7500435019491,304400
7509552907759,308014
7791293046990,306715
7791293046983,306693
7791293049724,309426
7509552874105,307331
7500435019873,304391
7509552922271,309653
7509552874136,307333
7791293047447,306705
7500435159241,305834
7792640001150,399230
7500435142557,305012
7791293045795,307573
7509552922271,309653
