ID/EAN,NOMBRE,MARCA,PRESENTACION,ID_CATEGORIA
7794820903506,Yogur Batido Milkaut Balance Vainilla 180 G,Milkaut,180 g,500529
7797906054918,Papas Noisette Mc Cain 1.2 Kg,Mc Cain,1.2 kg,500184
7791337060944,Queso Blanco Casancrem Light Sin Sal Agregada 290 G,Casancrem,290 g,500668
7790070036513,Bastoncitos Granja Del Sol De Merluza 300 G,Granja Del Sol,300 g,500183
7790070036001,Granja Del Sol Mil Arroz Y Veg. 20x330g,Granja Del Sol,330g,500180
7790742326300,Queso Untable La Serenísima Sabor Salame 180 G,La Serenísima,180 g,500669
7794820903339,Dulce De Leche La Cremería Con Crema 320 G,La Cremería,320 g,300300
7791337008670,Yogur Bebible Danonino Sabor Frutilla 100 G,Danonino,100 g,500530
7798060854345,Queso Untable Tonadita Patagonia Original 200 G,Tonadita,200 g,500668
7790787960712,Yogur Ilolay Con Fruta Sabor Arándanos 150 G,Ilolay,150 g,500531
7792180136985,Pan Rallado Cañuelas 1 Kg,Cañuelas,1 kg,500636
7798060854352,Queso Untable Tonadita Patagonia Reducido 200 G,Tonadita,200 g,500668
7792180136480,Pan Rallado Integral Semillas Pureza 350gr,Pureza,350gr,500636
7794990177585,Queso En Hebras La Paulina Parmesano Sin Lactosa 500 G,La Paulina,500 g,300413
7792180004789,Rebozador Mama Cocina Horno 500 G,Mama Cocina,500 g,500637
7791337008489,Postre Serenito Sabor Vainilla Con Chocobombas 118 G,Serenito,118 g,501204
7791337008687,Yogur Bebible Danonino Sabor Vainilla 100 G,Danonino,100 g,500530
7793890261462,Pan Fargo De Salvado 390 G,Fargo,390 g,500632
7794820903094,Queso Untable Milkaut Crematto Balance 285 G,Milkaut,285 g,300410
7790070035707,Patitas De Pollo Picantes 400 G,Patitas,400 g,500183
7793890259018,Pan De Hamburguesa Bimbo Artesano Brioche 240 G 4 U,Bimbo,240 g,500634
7794820000304,Queso Rallado Milkaut 40 G,Milkaut,40 g,300413
7790742249906,Queso Mozzarella La Serenísima Sin Lactosa 500 G,La Serenísima,500 g,300414
7793890261479,Pan Fargo Lacteado 370 G,Fargo,370 g,500631
7790742437105,Leche En Polvo La Serenisima Zero Lactosa 400 G,La Serenísima,400 g,1000012
7790787960781,Yogur Entero Ilolay Sabor Vainilla 950 G,Ilolay,950 g,500530
7790787016518,Queso Untable Ilolay Clásico 190 G,Ilolay,190 g,500669
7797906054987,Papas Fritas Americanas One Fry Baston 700 G,Generico,700 g,500184
7791337008656,"Yogur Batido Danonino Vainilla 80,5 G",Danonino,"80,5 g",500530
7794990172757,Queso Untable La Paulina Sabor Salame 190 G,La Paulina,190 g,300410
7793913013733,Yogur Tregar Descremado Anana 160 G,Tregar,160 g,500529
7794820903292,Mantenca Milkaut 100 G,Milkaut,100 g,500533
7793890261516,Pan Multigrano Oroweat 600 G,Oroweat,600 g,500633
7791337008694,Yogur Bebible Danonino Sabor Frutilla 185 G,Danonino,185 g,500530
7790670052678,Medallón De Carne Vacuna Paty De Casa 240 G 2u,Paty,240 g,500181
7790070433220,Rebozador Preferido Horno 500 G,Preferido,500 g,500637
7792180008640,Flautita Mama Cocina 462 G 6 U,Mama Cocina,462 g,300352
7798302800437,Papas Congeladas Finca Balcarce Bastones 380 G,Genérico,380 g,500184
7793890262391,Pan Para Hamburguesas Bimbo Artesano Papa 2 U 160 G,Bimbo,160 g,500634
7793890262384,Pan Para Hamburguesas Bimbo Artesano Brioche 2 U 160 G,Bimbo,160 g,500634
7790787016501,Queso Untable Ilolay Gruyere 190 G,Ilolay,190 g,500669
7794990177578,Queso En Hebras La Paulina Italiano 4 Quesos Equilibrio 500 G,La Paulina,500 g,300413
7793913013740,Yogur Tregar Con Granola 155 G,Tregar,155 g,500530
7791337008700,Yogur Bebible Danonino Sabor Vainilla 185 G,Danonino,185 g,500530
7790199602934,Rebozador Morixe X 500 Gr,Morixe,500 gr,500637
7792180143419,Pizza A La Piedra Pietro Pepperoni Con Masa Madre 510 G 1u,Pietro,510 g,500189
7790787960811,Yogur Descremado Ilolay Sabor Vainilla 950 G,Ilolay,950 g,500529
7798383010138,Hummus Kamar De Garbanzo Sésamo Y Ajo 230 G,Kamar,230 g,500092
7798183020351,Queso Provoleta Formagge 3 Pimientas 220 G,Formagge,220 g,300411
7793890262414,Pan De Panchos Bimbo Artesano Brioche 6 U 240 G,Bimbo,240 g,500635
7798183020344,Queso Provoleta Formagge Mediterránea 220 G,Formagge,220 g,300411
7798183020368,Queso Provoleta Formagge Napolitana 220 G,Formagge,220 g,300411
7798181641428,Leche Infantil Sancor Bebé 1 Advanced 500 Ml,Sancor Bebe,500 ml,500123
7798181641442,Leche Infantil Sancor Bebé 2 Advanced 500 Ml,Sancor Bebe,500 ml,500145
7791813888475,Gaseosa Pepsi Cola 3 L,Pepsi,3 l,300230
7791813888406,Gaseosa Pepsi Cola 500 Ml,Pepsi,500 ml,300230
7791813888376,Gaseosa Pepsi Cola 354 Ml,Pepsi,354 ml,300230
7791661000333,"Agua Sin Gas Nestlé Pureza Vital 6,4 L",Nestle,"6,4 l",300022
7798353194752,Vino Tinto Pispi Blend De Tintas 750 Ml,Pispi,750 ml,500710
7791813444473,Gaseosa Lima Limón 7up 3 L,7up,3 l,300226
7794450948694,Vino Tinto Nicasia Vineyard Grand Blend 750 Ml,Nicasia Vineyard,750 ml,500715
7791670027833,Vino Blanco Cantus Chenin Dulce 750 Ml,Cantus,750 ml,500731
7791728248265,Vino Tinto Dulce Santa Julia 750 Ml,Santa Julia,750 ml,500715
7798324540137,Jugo Listo Fruggina Sabor Naranja 250 Ml,Genérico,250 ml,300275
7790984005162,Vino Tinto Pico De Oro 1 L,Pico de Oro,1 l,300451
